rndrng_npi,rndrng_prvdr_city,rndrng_prvdr_state_abrvtn,rndrng_prvdr_type,avg_mdcr_alowd_amt,avg_mdcr_pymt_amt,avg_mdcr_stdzd_amt,tot_benes,tot_bene_day_srvcs
1720689193,Hamtramck,MI,Nurse Practitioner,1.7294660194,1.3668770227,1.3615210356,177.0,618.0
1326119157,Madison,WI,Ambulatory Surgical Center,1327.3988235,1059.4488235,1003.7658824,16.0,16.0
1083713556,Reform,AL,Family Practice,81.866458333,53.273333333,55.134166667,48.0,48.0
1730352014,Saint Peters,MO,Medical Oncology,3.7775510204,3.0128163265,2.9971020408,16.0,31.0
1174987515,Frisco,TX,Anesthesiology,57.886190476,46.170952381,47.289047619,15.0,21.0
1861435653,Arcata,CA,Mass Immunizer Roster Biller,23.264672897,23.264672897,16.62,214.0,214.0
1144311218,Fort Scott,KS,Optometry,30.577619048,18.712380952,21.743809524,39.0,42.0
1316926165,Allen Park,MI,Family Practice,129.17095469,89.173559871,88.631278317,124.0,618.0
1134104888,Harrison,TN,Family Practice,16.344444444,16.344444444,16.2,18.0,18.0
1952958290,Florence,AL,Physical Therapist in Private Practice,93.190666667,68.216666667,74.974444444,42.0,45.0
1720372493,Owensboro,KY,Nurse Practitioner,27.304210526,27.304210526,14.13,19.0,19.0
1699751925,Lawrenceville,GA,Pulmonary Disease,27.277333333,21.827333333,21.43,13.0,15.0
1043235328,Mount Holly,NJ,Emergency Medicine,186.48912548,148.6156654,139.8,236.0,263.0
1679654289,New York,NY,Orthopedic Surgery,1608.0947368,1265.37,1008.8768421,17.0,19.0
1053305714,Evansville,IN,Clinical Cardiac Electrophysiology,77.0375,46.844666667,46.347166667,20.0,60.0
1487820163,Conshohocken,PA,Family Practice,186.49836364,131.61763636,127.35418182,47.0,55.0
1336305119,Chicago,IL,Hospitalist,76.039328859,61.204161074,56.171275168,155.0,298.0
1932527454,Madison,WI,Dermatology,88.014413793,58.41462069,61.70337931,129.0,145.0
1285653212,Phoenix,AZ,Family Practice,28.5,28.5,16.62,22.0,22.0
1659396661,Dallas,TX,Otolaryngology,126.79339207,94.18123348,95.503436123,161.0,227.0
1194769497,Austin,TX,Clinical Laboratory,275.3370229,219.71503817,209.2570229,95.0,96.0
1467432328,York,PA,Diagnostic Radiology,35.483315217,35.483315217,36.29,368.0,368.0
1215900089,Northport,AL,Family Practice,67.349545455,53.863181818,56.750681818,39.0,44.0
1023158409,Cypress,TX,Neurology,171.00710526,124.07684211,121.09111842,152.0,152.0
1487636205,San Antonio,TX,Endocrinology,40.638499268,40.638499268,40.45,812.0,1365.0
1760770333,Greenville,NC,Internal Medicine,502.29073171,399.13536585,415.37780488,41.0,41.0
1073958906,San Antonio,TX,Pathology,93.77,74.79,76.78,20.0,20.0
1487716395,Lincoln,NE,Optometry,58.379032258,42.955483871,46.418709677,25.0,31.0
1912426396,Cherry Hill,NJ,Physical Therapist in Private Practice,42.800483871,33.648193548,28.266290323,30.0,297.0
1457455388,Atlanta,GA,Mass Immunizer Roster Biller,11.557990868,11.557990868,11.526210046,102.0,113.0
1831327444,Anchorage,AK,Nephrology,220.19411765,140.88705882,105.24294118,17.0,17.0
1710297965,Florham Park,NJ,Rheumatology,2.9503746398,2.9503746398,2.94,186.0,344.0
1588634414,West Burlington,IA,Otolaryngology,84.623554275,60.786503362,65.776013449,668.0,1041.0
1265457196,Syracuse,NY,Psychiatry,183.51,128.039375,139.344375,15.0,16.0
1740288679,Mobile,AL,Ambulatory Surgical Center,690.42307692,536.88307692,607.81461538,12.0,12.0
1568774065,Mobile,AL,Interventional Radiology,1466.8265541,1170.4542568,1221.2139189,74.0,148.0
1427064435,Palm Bay,FL,Psychiatry,137.81605042,108.88117647,104.35865546,32.0,119.0
1104237478,Phoenix,AZ,Anesthesiology,108.225,86.33875,87.864375,16.0,16.0
1932352812,Boonton,NJ,Internal Medicine,93.025625,76.73875,69.113125,31.0,32.0
1669559928,Indianapolis,IN,Ambulatory Surgical Center,1.2975277302,1.0366463188,1.0754008784,48.0,51.0
1477523900,Meridian,ID,Urology,29.660909091,17.309090909,18.190909091,11.0,11.0
1417112483,Evansville,IN,Pulmonary Disease,97.951456311,78.551456311,80.31,72.0,206.0
1659533412,Tupelo,MS,Hand Surgery,32.498625,23.575375,28.233875,65.0,79.0
1326462094,Sylvester,GA,Mass Immunizer Roster Biller,36.51125,36.51125,39.2,16.0,16.0
1467639765,Normandy Park,WA,Physical Therapist in Private Practice,26.436424581,20.977765363,19.809106145,38.0,174.0
1245235571,Plattsburgh,NY,Nephrology,118.80911458,80.707057292,88.163463542,171.0,384.0
1972982874,Spokane,WA,Diagnostic Radiology,30.688,18.991,18.0545,60.0,60.0
1396124780,Lauderhill,FL,Internal Medicine,133.36608696,106.40608696,106.09,205.0,276.0
1104945773,Dallas,TX,Pulmonary Disease,131.6019697,105.4119697,101.75,39.0,66.0
1770978454,Mobile,AL,Diagnostic Radiology,26.533333333,19.963958333,20.51625,48.0,48.0
1982833257,Cleveland,OH,Pathology,17.784545455,13.923090909,14.124909091,53.0,53.0
1336544485,San Antonio,TX,Nurse Practitioner,91.605909091,57.656363636,61.131818182,22.0,22.0
1245490903,Geneva,IL,Independent Diagnostic Testing Facility (IDTF),113.24545455,60.680909091,69.241818182,11.0,11.0
1770519761,New York,NY,General Surgery,3745.09625,2994.95125,2368.6625,16.0,16.0
1134462716,Temple,TX,Neurology,11.270909091,8.2145454545,8.1636363636,32.0,33.0
1003080375,Plano,TX,Cardiology,131.5108,104.9216,106.09,25.0,25.0
1639193675,Hilliard,OH,Optometry,85.2303125,51.734375,56.45375,28.0,32.0
1063482636,Stony Point,NY,Cardiology,124.87741722,100.09119205,98.820761589,150.0,154.0
1760799480,Hillsboro,OR,"Psychologist, Clinical",97.031304348,70.4,75.029565217,13.0,46.0
1275517823,Phoenix,AZ,Emergency Medicine,8.1051552795,6.3747826087,6.3929813665,157.0,159.0
1770696361,Grand Rapids,MI,Family Practice,174.1569697,113.855,119.11333333,37.0,66.0
1730786906,Denton,TX,Physical Therapist in Private Practice,98.6212,58.9552,61.054,24.0,25.0
1326005414,Va Beach,VA,Orthopedic Surgery,48.02597561,28.783170732,28.580243902,52.0,72.0
1902969371,Philadelphia,PA,Advanced Heart Failure and Transplant Cardiology,8.67,6.93,6.51,18.0,20.0
1174111314,Birmingham,AL,Nurse Practitioner,131.39388889,131.39388889,130.80111111,18.0,18.0
1073867115,Minneapolis,MN,Certified Registered Nurse Anesthetist (CRNA),52.512173913,42.062173913,31.789130435,22.0,23.0
1932195815,Tulsa,OK,Dermatology,50.757050817,35.380108893,38.423675136,708.0,1102.0
1700858396,Silverdale,WA,Diagnostic Radiology,11.055625,6.089375,5.98,16.0,16.0
1932395480,Nashville,TN,Otolaryngology,126.46421053,101.46973684,107.875,38.0,38.0
1164430278,Austin,TX,Family Practice,89.108142857,56.375142857,53.822285714,69.0,70.0
1326101593,Thousand Oaks,CA,Podiatry,204.815,163.57708333,145.15,23.0,24.0
1871597732,Fort Walton Beach,FL,Internal Medicine,90.176,62.756666667,63.130666667,12.0,15.0
1396005880,Winston Salem,NC,Cardiology,189.46,150.95,155.46,22.0,23.0
1306816442,Bremerton,WA,Family Practice,162.34736842,122.04894737,139.79157895,18.0,19.0
1902427917,Mccordsville,IN,Nurse Practitioner,70.31,56.02,59.27,11.0,11.0
1023505849,Northville,MI,Physical Medicine and Rehabilitation,99.85,79.56,77.6,14.0,14.0
1982068094,Boston,MA,Hospitalist,70.408169014,56.126267606,55.802816901,75.0,142.0
1629071642,Albemarle,NC,Obstetrics & Gynecology,38.672,38.672,39.34,15.0,15.0
1396035960,Brookfield,WI,Optometry,59.894166667,39.773333333,42.120833333,11.0,12.0
1912187071,Wooster,OH,Family Practice,37.42,37.42,39.2,29.0,30.0
1699254003,Hampton,NH,Physical Therapist in Private Practice,21.591624204,16.77022293,16.528874735,84.0,753.0
1073550851,Boston,MA,Nephrology,6.9221276596,6.9221276596,6.87,36.0,47.0
1740863489,Poughkeepsie,NY,Nurse Practitioner,11.846855346,8.8693710692,6.7103773585,146.0,159.0
1639345929,Worcester,MA,Radiation Oncology,140.66923077,112.65923077,107.17,13.0,13.0
1861429953,Aberdeen,WA,Diagnostic Radiology,10.599020619,8.0990206186,8.3405154639,180.0,189.0
1275738171,Louisville,KY,Hand Surgery,157.21882979,107.92340426,115.95702128,94.0,94.0
1225133689,Austin,TX,Cardiology,108.89736842,87.147368421,83.29,18.0,19.0
1346206224,Bellevue,WA,Ophthalmology,72.647195122,46.412038328,39.832543554,471.0,574.0
1982760872,Newark,DE,Obstetrics & Gynecology,40.26,32.2,31.47,11.0,11.0
1790730497,Waterford,MI,General Practice,93.183076923,73.122179487,70.590470085,41.0,234.0
1437681525,New York,NY,Family Practice,278.580625,278.580625,278.048125,32.0,32.0
1699805275,Laguna Hills,CA,Internal Medicine,5.1188297872,5.1188297872,5.08,89.0,94.0
1417904996,Delray Beach,FL,Internal Medicine,106.08367347,84.723673469,81.12,46.0,49.0
1851931760,Dedham,MA,Certified Registered Nurse Anesthetist (CRNA),60.385416667,48.197916667,46.84,24.0,24.0
1306807011,Nowata,OK,Family Practice,24.523157895,24.523157895,16.62,114.0,114.0
1851916688,Brooklyn,NY,Nurse Practitioner,225.8175,179.9525,149.44,12.0,12.0
1184399354,Chandler,AZ,Nurse Practitioner,79.125098684,62.371546053,66.126940789,130.0,304.0
1376507954,Thomasville,GA,Certified Registered Nurse Anesthetist (CRNA),73.626153846,58.746538462,59.845384615,25.0,26.0
1992729420,Portland,OR,Orthopedic Surgery,43.87075,27.99225,26.4925,35.0,37.0
1285665471,Langhorne,PA,Certified Registered Nurse Anesthetist (CRNA),128.03733333,102.05133333,97.260666667,15.0,15.0
1891224200,Evansville,IN,Hospitalist,67.821395349,54.251395349,56.44,43.0,43.0
1962400937,Flower Mound,TX,Dermatology,116.48729167,84.580416667,90.850625,36.0,47.0
1255321907,Houston,TX,Diagnostic Radiology,8.6467741935,6.9216129032,6.78,31.0,31.0
1023252566,Nashville,TN,Anesthesiology,64.377272727,49.059090909,54.157727273,19.0,22.0
1093814063,Orlando,FL,Internal Medicine,1.6806349206,1.236031746,1.2554761905,46.0,126.0
1225031073,Nashville,TN,Cardiology,25.21875,20.1278125,21.1559375,32.0,32.0
1235661513,Kansas City,MO,Internal Medicine,98.798181818,78.86,82.480909091,11.0,11.0
1023282423,Tulsa,OK,Clinical Cardiac Electrophysiology,29.175628743,20.619860279,21.239560878,214.0,501.0
1679837819,Helena,MT,Emergency Medicine,73.275,59.078684211,57.616842105,36.0,38.0
1669966719,Winter Haven,FL,Nurse Practitioner,31.126428571,24.926428571,25.36,14.0,14.0
1013026269,Largo,FL,Orthopedic Surgery,197.34138889,142.54527778,140.89930556,72.0,72.0
1578540951,Reno,NV,Family Practice,126.40692308,84.403076923,86.517307692,20.0,26.0
1538370622,Minneapolis,MN,Hematology-Oncology,63.853846154,50.103076923,51.968461538,11.0,13.0
1902927247,Spooner,WI,Chiropractic,26.861869436,17.126884273,17.77727003,72.0,337.0
1326023870,Garden City,NY,Diagnostic Radiology,160.84278846,160.84278846,129.89,208.0,208.0
1891799482,Warwick,RI,Podiatry,145.88777778,105.55759259,96.851851852,54.0,54.0
1174705149,Washington,DC,Nephrology,151.26127273,121.01127273,106.09,53.0,55.0
1962461848,Knoxville,TN,Pathology,25.234915254,20.165762712,20.619830508,25.0,27.0
1689789992,Dearborn,MI,Family Practice,169.98153846,169.98153846,166.18,13.0,13.0
1346249539,Los Angeles,CA,Obstetrics & Gynecology,43.15,43.15,39.34,17.0,17.0
1164918199,Duluth,MN,Diagnostic Radiology,0.1141080737,0.0909078195,0.0909078195,77.0,77.0
1649704149,Lakewood,OH,Podiatry,87.474579439,65.096542056,67.642803738,54.0,107.0
1629167259,Medina,OH,Diagnostic Radiology,13.479545455,8.1677272727,8.9309090909,44.0,44.0
1821084336,Hartford,CT,Diagnostic Radiology,90.106428571,71.843571429,64.422857143,14.0,14.0
1508805862,Nashville,TN,Ophthalmology,83.919411765,66.700147059,72.092647059,62.0,68.0
1578954657,Grand Forks,ND,Nurse Practitioner,196.63333333,196.63333333,194.77,15.0,33.0
1639134943,Richland,WA,Internal Medicine,112.69916667,59.925833333,59.76,12.0,12.0
1821440850,Cleveland,OH,Cardiology,109.76823529,84.224313725,79.245490196,50.0,51.0
1568586014,Kaplan,LA,Family Practice,66.851597633,48.874260355,49.439171598,34.0,169.0
1790962983,St Petersburg,FL,Diagnostic Radiology,93.743076923,74.113076923,75.261153846,26.0,26.0
1811924657,Greenwich,CT,Anesthesiology,196.89277778,157.15944444,149.32444444,17.0,17.0
1669856803,Lancaster,PA,Orthopedic Surgery,30.343333333,22.127619048,23.186190476,21.0,21.0
1518285139,Leesburg,FL,Internal Medicine,168.04508772,124.58315789,125.87807018,33.0,57.0
1134143290,Norwood,MA,Obstetrics & Gynecology,64.035,35.575333333,31.449666667,28.0,30.0
1700073640,New Orleans,LA,Diagnostic Radiology,66.025952381,50.121904762,48.141666667,40.0,40.0
1891734398,Ventura,CA,Diagnostic Radiology,51.79097561,41.487804878,39.369512195,41.0,41.0
1568500346,Little Falls,NJ,Mass Immunizer Roster Biller,44.068389831,44.068389831,39.2,118.0,118.0
1730180522,Lime Springs,IA,Chiropractic,26.48410596,18.062649007,18.992980132,23.0,151.0
1871546671,Auburn,WA,Orthopedic Surgery,117.15926829,83.526829268,80.194146341,41.0,41.0
1912969130,Warner Robins,GA,Diagnostic Radiology,47.093829787,37.32787234,36.56,88.0,94.0
1073618187,La Plata,MD,Urology,113.14318841,84.282173913,84.111304348,69.0,69.0
1760518609,Fresno,CA,Ambulatory Surgical Center,304.55952381,242.9352381,233.0747619,17.0,17.0
1427463256,Wichita,KS,General Surgery,159.50285714,122.25071429,131.26142857,27.0,28.0
1003311606,Visalia,CA,Emergency Medicine,71.96025641,50.403846154,50.38974359,39.0,39.0
1588825368,Oklahoma City,OK,Gastroenterology,92.069405941,62.174653465,66.996930693,81.0,101.0
1548497639,Newnan,GA,Diagnostic Radiology,8.2034375,6.1765625,6.119375,26.0,26.0
1093996233,Tamuning,GU,Diagnostic Radiology,54.2025,38.64546875,35.50734375,61.0,64.0
1063780187,North Branch,MN,Physician Assistant,10.4,10.4,10.345,16.0,20.0
1396794350,Yakima,WA,Diagnostic Radiology,139.50526316,111.80421053,118.31736842,19.0,19.0
1194726679,Germantown,TN,Internal Medicine,4.4327272727,4.4327272727,4.4282517483,95.0,143.0
1740256239,Monroe,NY,Internal Medicine,16.001601732,9.4170995671,8.365974026,228.0,231.0
1508156597,Ventura,CA,Internal Medicine,21.574285714,17.078138889,16.95152381,27.0,42.0
1528471810,Bismarck,ND,Cardiology,127.77912281,86.001403509,85.842982456,41.0,57.0
1972797967,Kansas City,KS,Radiation Oncology,23.2404,18.6204,19.0,25.0,25.0
1154332765,Charleston,WV,Internal Medicine,70.94,56.64,56.17,36.0,36.0
1134160872,Kenmore,NY,Obstetrics & Gynecology,54.971875,29.2403125,30.8015625,30.0,32.0
1003870726,Glendale,AZ,Diagnostic Radiology,23.170478723,23.170478723,23.74,376.0,376.0
1881884021,Chesapeake,VA,Diagnostic Radiology,181.00614458,141.11879518,140.77759036,83.0,83.0
1215198577,Birmingham,AL,Internal Medicine,108.44,83.671428571,85.618214286,28.0,28.0
1881750578,American Fork,UT,Physician Assistant,73.933406593,54.203626374,56.690549451,57.0,91.0
1235441627,San Diego,CA,Diagnostic Radiology,38.961764706,29.348823529,28.88,17.0,17.0
1548502628,Norfolk,VA,Diagnostic Radiology,10.890625,8.14625,8.15,15.0,16.0
1073582995,Ogden,UT,Family Practice,5.0851879699,5.0851879699,5.08,105.0,133.0
1770702011,Fairfax,VA,Gastroenterology,209.18888889,209.18888889,183.14,18.0,18.0
1699348862,South Burlington,VT,Nurse Practitioner,81.775681818,53.797454545,55.012772727,156.0,220.0
1255370466,Omaha,NE,Ophthalmology,261.55465116,207.89244186,229.8394186,74.0,84.0
1447833090,Boston,MA,Optometry,103.55166667,70.48,64.223333333,24.0,24.0
1306946744,Greenville,MS,Mass Immunizer Roster Biller,23.349607843,23.349607843,16.62,101.0,102.0
1720536378,Matthews,NC,Physician Assistant,92.904047619,78.595,80.315238095,42.0,42.0
1396757829,Naples,FL,Diagnostic Radiology,9.105,6.79,6.5585714286,14.0,14.0
1710989272,Sedalia,MO,"Psychologist, Clinical",168.99357143,91.800714286,98.315714286,14.0,14.0
1174863542,Raleigh,NC,Physician Assistant,2.1363636364,1.7063636364,1.77,11.0,11.0
1306270509,Orlando,FL,General Practice,55.984444444,49.694444444,50.089444444,17.0,18.0
1497011597,Portland,OR,Diagnostic Radiology,14.199423077,9.6407692308,10.753461538,35.0,35.0
1497163190,Worcester,MA,Internal Medicine,134.652,107.462,103.91,15.0,15.0
1528075512,Saginaw,MI,Centralized Flu,27.740285714,27.740285714,16.62,139.0,140.0
1477087070,Providence,RI,Nephrology,91.49,72.89,72.17,32.0,32.0
1538120845,West Caldwell,NJ,Dermatology,1.1326470588,0.7476470588,0.7402941176,21.0,23.0
1730292509,Saint Louis,MO,Internal Medicine,178.754,122.01042857,123.31485714,70.0,70.0
1568996445,Richmond,IN,Emergency Medicine,166.59257576,143.71868687,151.71131313,186.0,198.0
1952437980,Pearland,TX,Occupational Therapist in Private Practice,35.538357349,27.827089337,27.817377522,33.0,320.0
1316203003,Denver,CO,Radiation Oncology,33.185932203,26.537288136,25.774915254,15.0,19.0
1265427900,Kapolei,HI,Ophthalmology,39.613478261,25.332826087,23.734565217,38.0,46.0
1144674565,Nashville,TN,Internal Medicine,67.433,52.076333333,54.687333333,27.0,30.0
1972553261,Naperville,IL,Diagnostic Radiology,11.463947368,8.1902631579,7.76,38.0,38.0
1720298136,Saint Clair Shores,MI,Nephrology,371.67590909,289.24318182,274.94681818,23.0,44.0
1790707867,Fishers,IN,Family Practice,123.815,123.815,129.89,56.0,56.0
1962837518,Royal Oak,MI,Nurse Practitioner,103.98083333,75.835833333,78.489166667,11.0,12.0
1215062989,Rochester,MN,Medical Oncology,1.1804255319,0.9440425532,0.9357446809,40.0,46.0
1265197271,Bethlehem,PA,Nurse Practitioner,30.46,30.46,33.44,38.0,38.0
1386852010,Lisle,IL,Diagnostic Radiology,83.747910448,61.772537313,58.525223881,67.0,67.0
1245542331,Greenville,KY,Nurse Practitioner,80.208571429,45.210357143,47.62,25.0,28.0
1720428451,Tulsa,OK,Family Practice,9.5866666667,9.5866666667,9.52,17.0,18.0
1518915149,Vancouver,WA,Diagnostic Radiology,7.948,5.968,6.188,14.0,14.0
1245277029,Baltimore,MD,General Surgery,70.4,53.935744681,50.930425532,45.0,47.0
1942355391,Hollister,CA,Emergency Medicine,78.355068493,53.234931507,49.05630137,68.0,73.0
1295830495,Decatur,TX,Pulmonary Disease,210.10948276,164.75793103,168.77017241,32.0,58.0
1801848650,Brevard,NC,Internal Medicine,70.25,70.25,70.25,34.0,34.0
1992849665,Seattle,WA,Interventional Radiology,24.778064516,16.974516129,16.471290323,31.0,31.0
1457408254,Sarasota,FL,Medical Oncology,58.82,47.651428571,55.358571429,13.0,28.0
1023157021,Riverside,CA,Internal Medicine,15.050769231,11.076923077,10.513846154,12.0,13.0
1063423929,South Boston,VA,Orthopedic Surgery,35.106388889,24.160277778,24.165833333,29.0,35.0
1689349136,Philadelphia,PA,Physical Therapist in Private Practice,28.353028523,22.276224832,21.14477349,43.0,569.0
1447251178,Austin,TX,Clinical Cardiac Electrophysiology,83.610153846,60.682945055,59.056659341,353.0,455.0
1578621157,Canton,OH,Physician Assistant,31.440373832,24.223084112,22.247570093,153.0,180.0
1790753747,Bowie,MD,Pathology,170.84545455,136.40727273,125.07181818,26.0,27.0
1336218387,Missoula,MT,Interventional Pain Management,45.302903226,35.073870968,34.394516129,17.0,31.0
1952367195,Newport News,VA,Ophthalmology,196.60857143,141.34238095,150.6547619,28.0,42.0
1033197124,Flint,MI,Chiropractic,38.400853081,28.143459716,29.043298578,46.0,1055.0
1811445984,Robbinsdale,MN,Physician Assistant,6.360625,6.360625,6.34,16.0,16.0
1952667735,Miamisburg,OH,Internal Medicine,121.66892857,83.273214286,88.788214286,27.0,28.0
1538177522,Tampa,FL,Ophthalmology,10.944736842,8.2705263158,8.2721052632,19.0,19.0
1225146822,Clermont,FL,Physical Therapist in Private Practice,33.320481928,25.988795181,26.437831325,18.0,76.0
1770897985,New York,NY,Pathology,48.03047619,38.32047619,34.18952381,20.0,20.0
1942253737,Mobile,AL,Rheumatology,62.711666667,48.907857143,53.152142857,35.0,39.0
1316322266,Franklin,PA,Urology,69.962424242,56.022424242,55.89,15.0,33.0
1063405363,Albany,GA,Nephrology,40.998375,40.998375,40.45,78.0,80.0
1275030348,Raleigh,NC,Family Practice,2.9582926829,2.9582926829,2.94,31.0,41.0
1689690398,The Dalles,OR,General Surgery,242.04916667,191.01633333,200.141,59.0,60.0
1053928721,Atlanta,GA,Physician Assistant,161.04647059,107.5627451,110.63980392,47.0,51.0
1184713729,Middletown,NY,Physician Assistant,6.7522380952,6.7522380952,6.73,108.0,210.0
1265465546,Delray Beach,FL,Internal Medicine,13.559491525,13.559491525,13.36,96.0,118.0
1366974180,Hillsborough,NC,Family Practice,125.6166055,125.6166055,129.89,109.0,109.0
1841396116,Houston,TX,Gynecological Oncology,100.40241379,77.302068966,74.924137931,20.0,29.0
1821025354,Carbondale,CO,Mass Immunizer Roster Biller,39.551677852,39.551677852,39.2,149.0,149.0
1477542942,Glasgow,KY,Diagnostic Radiology,9.1934615385,7.345,7.6115384615,21.0,21.0
